,numVoy,mmsi,numObsInVoys,type,ave_len_voy,ave_time_gap,ave_dist_gap,vi_dist_gap,vi_time_gap,numObs,numShips,numVoyages,aveNumVoyages,numVoyages_q25,vi_dist_diff_q75,vi_time_diff_q75,voy_len_q75,time_gap_q75,dist_gap_q75
62,118,47334168288729.0,7088,pole_and_line,894012.966101695,1269.7232344759143,1.0590268655174504,6.701170926919416,14608.490768626423,161299,6,163,NULL,NULL,0.22210639732325027,932.0,1544977.5,1868.612717385452,1.0738801593863063
63,42,48455039594066.0,114925,drifting_longlines,3263709.214285714,2797.0178323415475,1.0496515458572444,1.92183283728546,1170.2963666317694,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
64,1,48794356410718.0,9881,unknown,105803453.0,1551.7534246575342,0.6666141404272563,6.519947287885952,10708.851518218624,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
65,1,48939529147579.0,30640,trawlers,152540814.0,952.7095238095238,0.078726931294638,1.0877136695764351,4978.648585136591,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
66,4,49160289345306.0,99247,drifting_longlines,38179177.25,1128.263070681337,0.2927972025503321,1.9037315933185868,1526.5782548476454,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
67,15,49534994750419.0,179895,drifting_longlines,10150685.4,3040.290290662655,0.554794774003562,1.3806383339527741,823.6776604187639,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
68,44,51101297206144.0,115742,trawlers,3423562.909090909,946.6125290374877,0.4170393746244956,1.4479993326831766,1316.154247187151,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
69,1,51394439323066.0,146687,drifting_longlines,149614530.0,4032.230769230769,1.9665247583572107,0.7176358900826689,1019.964618300315,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
70,1,53148833486047.0,5462,fixed_gear,35775345.0,1579.9710144927535,0.32540727734493297,0.3112367425876723,6551.061160959532,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
71,47,54587092430231.0,14885,unknown,2247072.510638298,2585.7731608240865,0.9000213449939135,2.7766249150770523,7113.776896180742,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
72,1,54926746889752.0,18141,unknown,47516493.0,3510.80292942743,0.6452706581193629,0.5639851690267791,2619.4318081587653,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
73,3,56414685655968.0,353199,drifting_longlines,43652348.666666664,4825.348037300921,0.9401784230225996,0.6436603001398148,370.7772863946002,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
74,13,57869290792477.0,24245,unknown,7355877.538461538,1610.0357689282453,0.9518068856700723,2.1077229905695827,3945.1492223276537,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
75,5,59112496180970.0,12305,fixed_gear,30189534.8,1421.4140127127628,2.4744542851354465,9.1227087006993,12272.168617886178,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
76,1,59665165133807.0,18694,purse_seines,126669764.0,671.8031496062993,0.28534695759748613,2.1057232904364045,6776.3207617824855,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
77,1,60628870128017.0,92586,drifting_longlines,142086225.0,8445.037037037036,77.67874885337453,1.7729092199781458,1534.6570718798941,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
78,59,61820467476108.0,106083,unknown,2595833.1016949154,2817.8679890256017,1.6142148723217042,0.9760898333933423,1428.2114155124398,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
79,7,62603844222786.0,411080,drifting_longlines,18057920.0,2994.4255071619978,0.6219896852383169,0.47084573484273146,307.5007370935647,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
80,1,63476152619655.0,174637,unknown,134354126.0,765.9856115107914,1.2128248934508938,0.06393928474736756,769.3380860761813,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
81,45,63716389910332.0,10489,purse_seines,2274564.0888888887,4760.403341831336,5.40378585127546,6.763983186779694,9804.375621890547,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
82,23,64551007612858.0,26597,unknown,4784860.391304348,3964.48183897148,4.414915832311701,2.5428192308270186,4148.932217415836,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
83,1,64933976560315.0,2549,unknown,18911248.0,8983.223684210527,11.453707472128624,1.2170634257720359,7421.996860282575,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
84,6,67346977622820.0,100457,unknown,18074734.666666668,4185.302600714462,4.510115059139854,1.575815137350122,1077.7114797976817,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
85,1,68428926545375.0,18691,unknown,140115257.0,15547.8,0.001941264451100741,1.9046392281212732,7496.803477795613,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
86,32,68485830393709.0,82217,unknown,3530055.96875,6115.303517958924,6.667034524899817,1.9430303640930178,1402.0254712665817,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
87,5,68776567390102.0,297486,drifting_longlines,23756095.2,2073.850327559033,2.0858745852501834,0.35790234343057264,399.28223607913003,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
88,1,69609856269322.0,61443,trawlers,43579381.0,3045.6568047337278,2.8673647458450486,0.33295203009453106,709.276732528238,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
89,1,72061040661322.0,218393,drifting_longlines,154653628.0,942.0,0.008925099784391053,0.9507778728310827,708.1469467746072,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
90,3,74332170817758.0,5156,unknown,44680800.0,2136.660693528353,2.5400744108621924,4.575753153305066,24218.654597598135,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
91,2,75704340932214.0,15360,drifting_longlines,67747421.0,1962.5386029411766,1.8318339809615933,5.481367067172299,8822.427529626253,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
92,8,76527009766959.0,16286,trollers,16765947.125,1236.1525624490916,1.1324047311026237,2.02852331039962,8239.80691731171,166243,5,15,NULL,NULL,0.005466653231905762,1079.0,51516022.5,2686.3968936468937,2.405517945123536
93,3,77182424306278.0,83111,drifting_longlines,48096978.333333336,999.8294241302739,0.9756531831034546,0.7872500483871917,1719.3789649809116,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
94,421,77261928739173.0,68492,trawlers,234296.95724465558,6985.206975253965,1.813247457500074,1.3104693341086509,1438.4365618763918,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
95,7,77303880091301.0,3960,unknown,7370744.428571428,2344.011385944314,1.804532355532617,1.18443119120029,13052.165696939033,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
96,19,77832927010710.0,210424,drifting_longlines,7772616.263157895,3780.5197174429245,2.044100361408639,1.1179323739834188,706.1862649123875,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
97,1,78046436195905.0,23659,unknown,108578889.0,12959.644947291894,2.2235014726879037,2.2140550854341723,4589.521049961958,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
98,1,78359653510570.0,53396,trawlers,129111441.0,7981.216065747614,4.693253688161099,0.47408061977255866,2418.0436557730122,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
99,1,79111403404442.0,35971,purse_seines,154634991.0,1340.7938775510204,0.46446687329794123,2.029258510056134,4298.998915763136,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
100,132,80423450140220.0,102120,trawlers,1097078.7878787878,3880.4391433899036,1.9452143507425426,0.35313311314942014,1419.7696666666666,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
101,1,80557044293978.0,70842,drifting_longlines,147629843.0,789.3333333333334,0.03806434944746228,2.403764060874249,2083.9604607501306,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
102,110,80798081114349.0,54827,unknown,1318643.309090909,7445.317492120868,5.619859655898121,2.365608994381106,2705.5085561204965,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
103,16,81263963638651.0,126715,drifting_longlines,8595572.6875,3436.831047346969,2.167343865118231,3.58238315022547,1083.217872887871,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
104,1,81653757071585.0,10253,fixed_gear,145947578.0,8332.429133858268,3.228688672056138,5.833630583511594,14236.010339445962,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
105,164,81816464146965.0,38104,unknown,611584.268292683,2447.7857428842317,1.1063340465618445,1.5271855557070249,1961.2058092046705,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
106,1,82018444517655.0,13816,unknown,79440500.0,97.21087400114504,0.18388547714145362,0.9676712678939634,5750.307636626855,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
107,2,83050616095643.0,53293,trawlers,64826601.0,4114.604085819554,4.519252814043823,0.5413795033703311,2429.551143809203,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
108,25,83171028160219.0,81134,purse_seines,6136737.72,2563.722740698654,7.764623219798986,7.563469718472228,1885.0622880011713,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
109,1,83611953083118.0,108851,drifting_longlines,154653588.0,846.3832022095748,8.336818088210283,1.761453487129072,1420.7954800183738,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
110,1,84948799517770.0,57553,drifting_longlines,136202439.0,0.0,0.00011451532200818663,1.474263099647773,2366.5978419516264,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
111,1,85022770160929.0,36426,fixed_gear,108207767.0,1307.6374045801526,1.6797810076444313,0.11731129774167383,2970.7005353466025,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
112,1,85873573270094.0,38350,purse_seines,151388807.0,903.581884057971,49.04669085227233,1.7382575764018777,3947.6598346762626,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
113,8,86119106497840.0,134109,unknown,15318967.375,1158.2945323707067,7.366352598876649,0.09921960260703994,913.7680195628187,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
114,1,86817739143879.0,129460,trawlers,136014207.0,542.8662265462126,0.7491452734800036,0.6878311334011294,1050.6353903552476,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
115,9,87031415611873.0,66972,pole_and_line,16340450.222222222,1076.753887369744,0.8954835298256556,0.5897734797886799,2196.2587653804803,161299,6,163,NULL,NULL,0.22210639732325027,932.0,1544977.5,1868.612717385452,1.0738801593863063
116,2,87919276942456.0,285513,drifting_longlines,76222980.0,23350.0555128259,21.691406107696174,0.8093965746167928,533.9407588499217,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
117,2,88026465034109.0,191079,drifting_longlines,72419590.5,1698.5803897149713,0.7071122314096153,1.1350106820592574,759.4271499644634,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
118,4,88060965838011.0,14796,purse_seines,36061731.5,4814.996163173586,4.009973127997962,3.5613331244356994,9751.685100054083,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
119,5,88780175381729.0,13087,fixed_gear,10140605.8,14854.942111465765,6.049492801564114,0.7657220723005027,3947.2223235316465,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
120,17,89110306461984.0,41735,drifting_longlines,4778008.764705882,16415.55249161637,2.06316396192263,1.7123145788952645,1939.022009432614,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
121,5,89470223580135.0,242516,unknown,30918056.2,2572.5279303641732,2.241208796377776,0.9001997858236366,637.4933007923617,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
122,36,91817019950540.0,157288,drifting_longlines,3796825.361111111,925.558598655593,8.665093053001678,1.2720511697270915,865.1434846633456,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
123,133,92501913642218.0,21426,unknown,671422.6466165413,4181.926660373678,1.6162416449536143,1.3399381485081032,4325.968692022264,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
124,1,93490793677940.0,16445,unknown,66063837.0,5681.7828947368425,2.1900752006195594,2.882551100297073,4017.504074434444,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
125,2,94009022646679.0,48534,fixed_gear,65435934.5,8193.278846153846,2.375435101759843,1.1391032141584125,2696.6098450506884,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
126,25,94745481952721.0,6355,fixed_gear,446034.64,2755.477846868889,1.3640511014191674,0.10506911484033712,1761.112409220082,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
127,23,95062718521348.0,78398,drifting_longlines,5570976.608695652,4559.057121028309,1.5746785739471993,2.04158943879855,1569.0106925481164,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
128,1,96214383360627.0,177396,drifting_longlines,154652409.0,976.8275862068965,0.9790507250249246,1.1893887220292076,871.7968883001212,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
129,2,97646330651088.0,86794,unknown,77239484.0,1013.5966143053225,0.9820608166274855,1.3871302365973321,1779.8756567425569,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
130,3,99660428945387.0,15449,unknown,33718485.333333336,2290.6715769708026,1.2129612738731603,1.0808831350088033,6548.974232811084,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
131,1,100043174358994.0,225942,drifting_longlines,111353595.0,1015.4262295081967,1.015884012523534,0.3493124288435841,492.8436848557809,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
132,1,100771710683634.0,16434,drifting_longlines,127673222.0,1068.2125,1.1094876400087474,6.494446572502134,7769.319174831133,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
133,34,101531095774923.0,40693,unknown,1934902.8823529412,1941.21815703768,2.7549199774129067,0.26127207243324785,1616.2290709953095,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
134,3,102029098096261.0,13340,pole_and_line,16931565.333333332,1380.1105687022573,1.329533837946671,4.954117433410185,3808.051428143039,161299,6,163,NULL,NULL,0.22210639732325027,932.0,1544977.5,1868.612717385452,1.0738801593863063
135,57,102111574707951.0,22755,drifting_longlines,1644348.8245614036,5212.009130744887,3.3936780639223687,0.46843170669409473,2525.383727825689,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
136,1,103256728504203.0,23080,unknown,125783596.0,3686.2865351411024,3.2590678477951447,0.9425414314050392,5450.1319814550025,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
137,7,103576446797335.0,74576,drifting_longlines,21734360.42857143,7322.965207806902,2.904878523542004,1.0722336965330443,2040.186249530655,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
138,1,103582303893626.0,9608,unknown,153781122.0,761.46875,0.0033340972066580195,2.89418804660036,16007.19496200687,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
139,2,103786638076601.0,58772,fixed_gear,53613380.0,762.1394230769231,0.0029695878194607663,1.2021761215942093,1824.515228858261,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
140,5,103899707980421.0,177082,unknown,17307366.0,762.7139682539683,0.0028257436022973937,0.7300774793632573,488.7097429989666,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
141,1,103912281609040.0,11005,unknown,142607933.0,763.6176470588235,0.003087390575335242,2.2235014726879037,12959.644947291894,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
142,2,103998194181708.0,40570,unknown,77292008.0,759.0232057416268,0.002258858518159796,2.0339246905044805,3805.8075749372447,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
143,1,104081773926431.0,117634,fixed_gear,153932387.0,757.3333333333334,0.0028609015364711196,0.5282579280752048,1308.5816650089687,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
144,2,105579478788595.0,33152,unknown,55178291.5,753.7826655052265,0.0025361194575360393,1.7188866303193227,3329.007028657617,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
145,1,105840999213879.0,14939,unknown,121111554.0,675.8333333333334,0.00237141244983481,3.53858079795465,8107.615075646004,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
146,1,106079878956020.0,4353,unknown,55802293.0,750.2075471698113,0.002695881067844523,1.4580120939870465,12822.218060661764,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
147,1,106150487182509.0,113588,fixed_gear,120943514.0,780.5942028985507,0.002794507926404534,0.9348632154967094,1064.7654573146574,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
148,68,107065136018433.0,47577,unknown,625689.5735294118,766.7907549396228,0.0027600715890589824,0.8047942771602062,908.9204308934047,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
149,2,108694285641009.0,220424,drifting_longlines,77325610.5,781.25,0.0038519875166273597,1.029377593351483,701.6142717151646,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
150,21,108916342700357.0,16001,trawlers,3619709.8095238097,6723.2166607678755,0.6605232810338391,1.596428949306534,4824.290171990172,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
151,11,109864465509954.0,59447,drifting_longlines,10382521.454545455,1905.1440748811,1.0322738093670687,2.3850439757490283,1907.6101911674334,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
152,17,109899633275761.0,31612,purse_seines,8973613.235294119,3863.5682527259232,1.3299095608357085,1.6218556891130549,4833.007754146094,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
153,133,110014060911622.0,18421,trawlers,505814.4210526316,3667.6052699434053,1.6230254928812302,1.439813798694228,2396.852104433941,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
154,1,111186925770959.0,66594,unknown,94484537.0,397.8,0.0028449591520548372,1.001150853581836,1418.8358686348415,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
155,1,111408197311721.0,13102,unknown,95219433.0,45.86206896551724,0.0008423835615416579,1.4413811349747099,7268.104190519808,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
156,21,112453193185843.0,28187,trawlers,6704426.857142857,347.2996814289785,0.0017263508998033705,2.432769775408795,4958.179353749868,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
157,21,112717863785889.0,12933,unknown,465794.85714285716,1116.230697775019,0.17363199769690904,0.630796026306299,756.4315602563113,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
158,2,112775316220783.0,54731,unknown,60250898.0,1198.7549019607843,0.005726493917673708,2.0812694819375475,2202.345660515257,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
159,1,112940878780541.0,67183,trollers,121002354.0,2635.714285714286,0.004560212043420708,0.03185636093362193,1801.1127087612754,166243,5,15,NULL,NULL,0.005466653231905762,1079.0,51516022.5,2686.3968936468937,2.405517945123536
160,56,115873519952737.0,53098,unknown,2660968.375,3271.9202466976726,1.4200305509317954,1.109409209950806,2755.907398602933,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
161,1,116333895145045.0,10397,trawlers,124535088.0,15257.035714285714,8.698925852576586,1.2823655568914436,11979.135051943054,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
162,1,117473549532614.0,58038,unknown,97892579.0,2209.5116822429904,1.2564825777342408,1.159984861603927,1686.7270706618192,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
163,1,117813837180006.0,246713,drifting_longlines,154049039.0,5935.669421487603,2.693544484542911,1.0025013513177417,624.4083749473069,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
164,7,118281075999064.0,40684,unknown,19688970.714285713,3189.155240030118,1.6348107325580299,1.6622276766518318,3540.2785824571724,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
165,73,118485905119293.0,444855,drifting_longlines,2060506.301369863,3759.919160868353,1.2507497225423023,0.5945389076633433,338.26389450081035,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
166,1,119914759372174.0,133223,drifting_longlines,154615036.0,46435.260869565216,14.31103637722367,1.4450756130641793,1160.5818558496344,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
167,47,121426486551523.0,141412,trawlers,3067375.8723404254,7244.496660437655,4.224684355220717,5.006810569448365,969.1190476190476,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
168,1,121739171405202.0,50411,trawlers,140410580.0,4561.770992366412,4.848748831638846,0.7709063852349631,2785.3715532632414,4368464,49,2501,NULL,NULL,0.5444712833660966,898.0,946266.0,2538.6162744395833,1.5939254923600168
169,2,122096467518708.0,196524,drifting_longlines,59762779.5,2317.5271823547687,1.846223570774343,0.3789142103551029,608.1709382139386,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
170,7,124676633425267.0,10445,unknown,13496797.42857143,2410.991590791627,1.698159632328995,6.175766355594929,8198.883297552598,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
171,1,125954407820672.0,18531,trollers,39561352.0,2899.414937759336,2.476252983267641,0.32626721233388134,2134.9893146249324,166243,5,15,NULL,NULL,0.005466653231905762,1079.0,51516022.5,2686.3968936468937,2.405517945123536
172,16,126605727399747.0,10439,fixed_gear,8726845.625,4198.769331833184,2.1196904920579165,5.022090483651893,13396.289935719084,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
173,1,129153374871944.0,43130,purse_seines,107523372.0,1163.886965188822,1.5473107325682927,2.101276960650006,2493.0643418581467,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
174,68,130481650671667.0,244707,unknown,2253948.529411765,1735.4398202862137,1.680096509868236,1.1833898538977823,627.3492757806243,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
175,1,130528914446151.0,34535,fixed_gear,120367890.0,1229.7692021803766,1.300522415849516,0.48419657441088837,3485.489372792031,1559093,36,698,NULL,NULL,0.5044203785446466,949.0,170571.5,5121.719308035714,1.5636171172796722
176,1,131404935810738.0,176471,unknown,154635210.0,560.7508363133003,0.37148651293969925,0.33569901007491665,876.2691108970363,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
177,2,131993145357534.0,92371,unknown,76909421.5,1415.2686733556297,1.0159478341979205,0.7454602087438035,1665.2647858047612,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
178,1,132033696632160.0,8546,unknown,141119408.0,2284.525442477876,2.9175813188378767,2.2900993119519866,16514.851726155648,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
179,1,132058711150033.0,32521,drifting_longlines,132956637.0,997.375,0.15648141860901393,3.455688063832622,4088.4574723247233,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
180,1,132854487178939.0,74415,drifting_longlines,139366252.0,905.1515151515151,0.002758719906304446,2.0324938852731425,1872.849893837181,13968275,110,1385,NULL,NULL,0.3490017336979671,452.0,5445760.0,2684.373689727463,1.428384245279476
181,7,133257915962878.0,171845,unknown,22068304.14285714,2082.1221680750273,1.2540319626576337,0.7943213070525675,898.9668572226132,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
182,103,133292692499348.0,63872,purse_seines,1307546.0388349514,4164.65607268876,1.8885182099012345,1.1946200718434765,2201.7516522114215,1545306,28,360,NULL,NULL,0.5231519142948668,937.0,8352896.5,3209.08,2.5530147838089783
183,122,133351132017619.0,25207,unknown,653257.5409836066,1363.3652096155647,10.063348744286483,1.5245267248531071,3357.7521906347883,6811451,120,2125,NULL,NULL,0.4091222045231135,893.0,1589144.0,2599.531300296112,2.021862503131041
